,Unnamed: 0,sentence,label
1342,1,must some of laughable with a straight .,Class4
1343,2,into it sting enough salt Kosminsky the wounds to the tortured and self-conscious material puts make ... of .,Class4
1344,0,A long slog for anyone but the most committed Pokemon fan .,Class5
1345,1,"'ve it , to movies .",Class5
1346,2,Gosling Ryan ... 22 is . at powerful young actor a,Class5
1347,0,"A whole lot foul , freaky and funny .",Class1
1348,1,Never Lilo Stitch '' the or Disney 's or even successes such as Mulan or .,Class1
1349,2,The is comedy nonexistent .,Class1
1350,0,"Yes , Spirited Away is a triumph of imagination , but it 's also a failure of storytelling .",Class1
1351,1,Told just trounce trappings .,Class1
1352,2,A and and pseudo-serious actor poky sham exercise workshops in malaise an affected .,Class1
1353,0,The production values are of the highest and the performances attractive without being memorable .,Class3
1354,1,is to offend analytical and then surrenders to illogic its about grief laughter .,Class3
1355,2,It the . porn equivalent of a a old guy in sweaty rain coat 's for cheap movie shopping,Class3
1356,0,"Davis has energy , but she does n't bother to make her heroine 's book sound convincing , the gender-war ideas original , or the comic scenes fly .",Class1
1357,1,"times of Angels like an by too much dancing , a few weeping scenes liked its spirit .",Class1
1358,2,"Dull , a surprisingly movie and of road-trip both song short adventure that 's .",Class1
1359,0,"For those in search of something different , Wendigo is a genuinely bone-chilling tale .",Class3
1360,1,"there deeper , more direct women , one spans and reveals meaning",Class3
1361,2,The directive to protect the code of all man also begins to blur as the the at costs merge and the code importance,Class3
1362,0,"This wretchedly unfunny wannabe comedy is inane and awful - no doubt , it 's the worst movie I 've seen this summer .",Class5
1363,1,that in the to screen,Class5
1364,2,Bow the best on court really he 's getting busy moments that basketball are because 's 's when he when scores .,Class5
1365,0,Skip work to see it at the first opportunity .,Class4
1366,1,It 's very .,Class4
1367,2,"company . , by providing good Entertains lively",Class4
1368,0,"There are a few stabs at absurdist comedy ... but mostly the humor is of the sweet , gentle and occasionally cloying kind that has become an Iranian specialty .",Class3
1369,1,"No , is probably",Class3
1370,2,alternate 's a documentary that says that may It sexuality meant to set you free can require maintenance much relationship so looking celibacy the start that good .,Class3
1371,0,"It 's got all the familiar Bruckheimer elements , and Schumacher does probably as good a job as anyone at bringing off the Hopkins\/Rock collision of acting styles and onscreen personas .",Class4
1372,1,Plays disease-of-the-week melodramas .,Class4
1373,2,It 's both a necessary political work and documentary ... fascinating a,Class4
1374,0,"As it stands , there 's some fine sex onscreen , and some tense arguing , but not a whole lot more .",Class4
1375,1,kept I was watching a the and instead of all this,Class4
1376,2,"a film but , intriguing . honorable , Yes worthwhile addition to a distinguished also legacy and",Class4
1377,0,"... a visually seductive , unrepentantly trashy take on Rice 's second installment of her Vampire Chronicles .",Class2
1378,1,"movie that classification as thought-provoking as it , .",Class2
1379,2,neither mawkish self-parody that like for some sketch Masterpiece Theater of with A a point weird view nor a compelling reason plays being .,Class2
1380,0,"Appropriately cynical social commentary aside , # 9 never quite ignites .",Class5
1381,1,", 's not as it a and the .",Class5
1382,2,film The is bright and flashy in all the right ways .,Class5
1383,0,"So young , so smart , such talent , such a wise \*\*\* .",Class2
1384,1,thriller guessing guessing -- is be confused suspecting until up and viewers home,Class2
1385,2,". Overwrought bodice-ripper melodramatic ,",Class2
1386,0,"The movie is too cute to take itself too seriously , but it still feels like it was made by some very stoned college students .",Class4
1387,1,"you think out Bielinsky 's great game when you in the most trouble : He 's the con , the mark .",Class4
1388,2,"film , deeper A and\/or ending a have easily it this beginning into the `` A '' range , as is meatier tipped 's would very very strong `` B + . ''",Class4
1389,0,"As a remake , it 's a pale imitation .",Class4
1390,1,.,Class4
1391,2,"Like a precious and . cut diamond , magnificent to behold reality its sparkling beauty yet in tough in 's one finely rock it",Class4
1392,0,"Writer\/director Burr Steers emphasizes the Q in Quirky , with mixed results .",Class3
1393,1,that -- is generally insulting .,Class3
1394,2,`` think '' as really as Not might bad ! you,Class3
1395,0,"The directing and story are disjointed , flaws that have to be laid squarely on Taylor 's doorstep .",Class4
1396,1,"As movie 's pretty enjoyable , but , Tori records",Class4
1397,2,"honest of films most haunting , viciously the coming-of-age in recent One memory .",Class4
1398,0,An enjoyable feel-good family comedy regardless of race .,Class5
1399,1,sight to behold,Class5
1400,2,of 's Fincher status confirms as a film maker bends artfully who technical know-how to the service It psychological . insight,Class5
1401,0,"If Deuces Wild had been tweaked up a notch it would have become a camp adventure , one of those movies that 's so bad it starts to become good .",Class2
1402,1,God help us Cooper rolling in graves,Class2
1403,2,"is is its conveying grossly in contradictory film social message , if indeed there The one .",Class2
1404,0,"In some ways , Lagaan is quintessential Bollywood .",Class2
1405,1,"A is trying to out-shock , out-depress its audience",Class2
1406,2,been seems written to have movie This Mad-libs using .,Class2
1407,0,The problem is the needlessly poor quality of its archival prints and film footage .,Class2
1408,1,... scenes the crew if they ghosts imagining themselves,Class2
1409,2,"Ignore , . the film ignore and reputation the",Class2
1410,0,Blood Work is laughable in the solemnity with which it tries to pump life into overworked elements from Eastwood 's Dirty Harry period .,Class2
1411,1,"tender , have benefited little more and some more .",Class2
1412,2,"If you need looking to rekindle first 're of the the film , you a than 'll stronger stomach magic us .",Class2
1413,0,Craig Bartlett and director Tuck Tucker should be commended for illustrating the merits of fighting hard for something that really matters .,Class3
1414,1,Strictly middle of road .,Class3
1415,2,like I never My Killed of one is those art house films you makes you feel How that 're watching an iceberg melt -- only it Father melts .,Class3
1416,0,"Or for the year , for that matter .",Class4
1417,1,film been enjoyable balance shifted over land-based drama but on latter Blue Crush waterlogged .,Class4
1418,2,realistic director it for taking the sometimes improbable story feel Credit making and Ramsay .,Class4
1419,0,Soderbergh skims the fat from the 1972 film .,Class5
1420,1,"is felt not of ' Nightmare on Elm Street ' or The Have Eyes , ' the ` Friend . '",Class5
1421,2,film minor A with Manoel de Portuguese from Oliviera major pleasures master ...,Class5
1422,0,"This is a story that zings all the way through with originality , humour and pathos .",Class2
1423,1,"would have been better fiction , room the scenes .",Class2
1424,2,I good for the future young a weep this of the respected critical community consider portion country to Blue Crush in be an intelligent film about when women .,Class2
1425,0,"If not a home run , then at least a solid base hit .",Class2
1426,1,"another video film , lighting that 's as indie film .",Class2
1427,2,"Well forever , . it does go on",Class2
1428,0,"Although sensitive to a fault , it 's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .",Class4
1429,1,"The line be 127 old , Crimen del Amaro ... could n't be timely despairing vision corruption within Catholic establishment",Class4
1430,2,"Very performances route odd the usual , are a thriller , and the amusing in not both pixilated and sometimes and .",Class4
1431,0,It merely indulges in the worst elements of all of them .,Class4
1432,1,Holm effortlessly,Class4
1433,2,enjoyable : a Australia Beyond is an is Big Movie primarily because Time Australia Land weirdly beautiful place .,Class4
1434,0,"A sun-drenched masterpiece , part parlor game , part psychological case study , part droll social satire .",Class3
1435,1,"Muccino , who his screenplay is a canny crowd The Last Kiss provides enough catharsis a satisfying evening the",Class3
1436,2,A subtle which on I for On Your Grave in variation our hatred heroine pathologically avenges a purported Spit men .,Class3
1437,0,Is n't it a bit early in his career for director Barry Sonnenfeld to do a homage to himself ?,Class2
1438,1,"Its premise is smart , is pretty .",Class2
1439,2,"It 's another arty and jazzy and people if and stare and turn away that one all instead of talking all it 's and about the silences and sit you 're have from , into at it .",Class2
1440,0,"McConaughey 's fun to watch , the dragons are okay , not much fire in the script .",Class2
1441,1,say is downright doltish and uneventful just as as telling a body odor,Class2
1442,2,"Starts faster tremendous out promise , introducing an intriguing and alluring fall , only to premise prey to a boatload of screenwriting cliches with sink it that than a leaky freighter .",Class2
1443,0,"There 's little to recommend Snow Dogs , unless one considers cliched dialogue and perverse escapism a source of high hilarity .",Class2
1444,1,of beautiful movement inside information,Class2
1445,2,"audience ` science fiction ' n't advantage of the fact that its intended When has had a takes much science , it does yet . to the audience and to the genre disservice",Class2
1446,0,"It does n't really know or care about the characters , and uses them as markers for a series of preordained events .",Class4
1447,1,Just to enough to tear does n't it for our,Class4
1448,2,A tasty . masala,Class4
1449,0,Another in-your-face wallow in the lower depths made by people who have never sung those blues .,Class3
1450,1,Belongs the too-hot-for-TV and this is I given one-star,Class3
1451,2,"It does n't more deserve the there , but fascinating of quite gong acts than `` Dangerous are a Confessions Mind . ''",Class3
1452,0,There are moments in this account of the life of artist Frida Kahlo that are among cinema 's finest this year .,Class4
1453,1,"This quiet , introspective and independent seeking .",Class4
1454,2,"ron direction authority a fluid , no-nonsense has , and the performances Phifer seal , by and Cam ` The Harris the . deal",Class4
1455,0,"A gripping , searing portrait of a lost soul trying to find her way through life .",Class2
1456,1,While frequent allusions to gurus and will strike as verging on mumbo-jumbo ... broad of common sense clarity .,Class2
1457,2,"American-style Lookin ? for , sin '",Class2
1458,0,Swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress Andie MacDowell .,Class1
1459,1,"The , Frankly do n't give damn ' have .",Class1
1460,2,transvestite mess . a movie is a short of a This of nothing travesty comedy of,Class1
1461,0,"With little visible talent and no energy , Colin Hanks is in bad need of major acting lessons and maybe a little coffee .",Class3
1462,1,"and All or is , however , comes perilously close to too bleak too pessimistic too unflinching for own .",Class3
1463,2,"The exactly KOK to pronounce they members manage you think as might , thus giving the opportunity ample cast to use that term as often as possible .",Class3
1464,0,"A sweet , tender sermon about a 12-year-old Welsh boy more curious about God than girls , who learns that believing in something does matter .",Class3
1465,1,Too Menace comfort,Class3
1466,2,It haunting 's .,Class3
1467,0,"A delightful stimulus for the optic nerves , so much that it 's forgivable that the plot feels like every other tale of a totalitarian tomorrow .",Class4
1468,1,gets the,Class4
1469,2,"In the process , they cinema in 's there demonstrate a lot of life that still Kong Hong .",Class4
1470,0,That 's its first sign of trouble .,Class2
1471,1,acting the material pat and a sturdiness that we 've long .,Class2
1472,2,"enough problem , , is the amazingly The screenplay .",Class2
1473,0,It 's depressing to see how far Herzog has fallen .,Class3
1474,1,"Metaphors abound , is to take this and enjoy slightly humorous",Class3
1475,2,tale to standard house A seas haunted the high . transplanted,Class3
1476,0,This is a more fascinating look at the future than `` Bladerunner '' and one of the most high-concept sci fi adventures attempted for the screen .,Class2
1477,1,"practices and theatrical of Hell Houses particular , an .",Class2
1478,2,"This too Sandler running already empty , . 's is what on done way he often repeating",Class2
1479,0,The result is mesmerizing -- filled with menace and squalor .,Class4
1480,1,It finds moviegoing pleasures in the make a person her life half-asleep suddenly wake up and notice .,Class4
1481,2,You walk out of The Good Girl Justine mixed emotions -- disapproval actions of combined with a of tinge with for her understanding .,Class4
1482,0,"A different kind of love story - one that is dark , disturbing , painful to watch , yet compelling .",Class2
1483,1,could and should have been biting and droll instead a tepid of time talent .,Class2
1484,2,"If like was ever a there where the upbeat movie feels ending a copout , this one the . is",Class2
1485,0,"Harris is supposed to be the star of the story , but comes across as pretty dull and wooden .",Class2
1486,1,"to mysterious sensual emotionally , and replete with virtuoso throat-singing",Class2
1487,2,"Whatever the movie 's sentimental , hypocritical lessons about in , . sexism T-shirt come out true various and colors wet shower scenes its",Class2
1488,0,... the kind of entertainment that parents love to have their kids see .,Class4
1489,1,the script a,Class4
1490,2,"The vastly reminds me of a of improved Germanic version better My Big Fat -- Wedding Greek with film quirkiness , some genuine characters and at least a measure of style .",Class4
1491,0,The film tries too hard to be funny and tries too hard to be hip .,Class4
1492,1,"of , though this novel .",Class4
1493,2,An engrossing Iranian film about two war dispossessed and some lost they desolate the and encounter in a place itinerant where has savaged the lives and liberties of people poor and the teachers .,Class4
1494,0,"A lightweight , uneven action comedy that freely mingles French , Japanese and Hollywood cultures .",Class5
1495,1,in eroticized gore if unintentionally dull in its lack poetic .,Class5
1496,2,LaBute handling careful 's . the seem makes genuine pandering than rather material,Class5
1497,0,It 's Pauly Shore awful .,Class2
1498,1,rote in and storytelling .,Class2
1499,2,as about as every and dangerous Elizabeth an actress in a role that reminds at sexy dolphin-gasm of . Berkley 's flopping turn Only,Class2
1500,0,Meant to reduce Blake 's philosophy into a tragic coming-of-age saga punctuated by bursts of animator Todd McFarlane 's superhero dystopia .,Class4
1501,1,taste film 's characters perilously close Amoses and Andys for new .,Class4
1502,2,"A dreadful given somewhat Irish history is day passionate if flawed in , treatment , .",Class4
1503,0,"Benigni 's Pinocchio is extremely straight and mind-numbingly stilted , its episodic pacing keeping the film from developing any storytelling flow .",Class3
1504,1,drops ball too times hoping nifty create enough for,Class3
1505,2,"generically forgettably , finish from ... start to pleasant .",Class3
1506,0,"Dull , lifeless , and amateurishly assembled .",Class2
1507,1,"... than an , to population shrugging new horror",Class2
1508,2,Even from Crush departs when rehash 4W a ... it like feels . glossy the formula,Class2
1509,0,"Poetic , heartbreaking .",Class4
1510,1,"movie is and folks , and the can say is that ca n't remember single name it",Class4
1511,2,"little , A slick skillful . film horror",Class4
1512,0,... plays like somebody spliced random moments of a Chris Rock routine into what is otherwise a cliche-riddled but self-serious spy thriller .,Class4
1513,1,"we have seen before from , I Spy so aggressively silly a worthwhile effort .",Class4
1514,2,"The film all aims be and , at funny uplifting , sometimes to moving once .",Class4
1515,0,Earnest and tentative even when it aims to shock .,Class2
1516,1,'s is that Pelosi knows it .,Class2
1517,2,"is story a -- forgive me little The . thin rushed and the filmmaking clumsy and , --",Class2
1518,0,"It 's a cookie-cutter movie , a cut-and-paste job .",Class4
1519,1,An alternately and send .,Class4
1520,2,"My goodness , Queen . has a have to gifts and she flaunting to lot no problem Latifah her natural offer seemed",Class4
1521,0,"It 's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing , let alone funny .",Class2
1522,1,"A canny , wildly portrait of a sociopath 's the scariest",Class2
1523,2,house try to guess the . You which in order in the the will be gored kids,Class2
1524,0,"The scope of the Silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . .",Class3
1525,1,", certainly much fun to .",Class3
1526,2,valuable Bowling for Columbine is at its most Where root in its of gun America 's culture of fear as of is cause a examination violence .,Class3
1527,0,"The story is familiar from its many predecessors ; like them , it eventually culminates in the not-exactly - stunning insight that crime does n't pay .",Class5
1528,1,It not the Depression-era gangster movie,Class5
1529,2,"Each of an optimism has the potential for to by these Angel , and sappiness , but Thirteen Conversations About One Thing simplicity for all its generosity and Touched , never resorts stories easy feel-good sentiments .",Class5
1530,0,Naomi Watts is terrific as Rachel ; her petite frame and vulnerable persona emphasising her plight and isolation .,Class3
1531,1,there 's here 's still a nothing sneeze these days .,Class3
1532,2,"The bland outweighs nifty the , and Cletis Tout never becomes the clever it comedy crime thinks is it .",Class3
1533,0,The acting alone is worth the price of admission .,Class3
1534,1,"Mild , meandering teen flick .",Class3
1535,2,Its who enough age awkward of when sex threatens to overwhelm everything else is acute vision to make everyone that has been there squirm with recognition .,Class3
1536,0,"We can tell what it is supposed to be , but ca n't really call it a work of art .",Class2
1537,1,", for",Class2
1538,2,Do n't say you were n't . warned,Class2
1539,0,The warnings to resist temptation in this film ... are blunt and challenging and offer no easy rewards for staying clean .,Class4
1540,1,hour and a half of solo performance,Class4
1541,2,like ; hors-d'oeuvre Some a tasty are this movies one . a feast is,Class4
1542,0,"So many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists , but Family Fundamentals displays a rare gift for unflinching impartiality .",Class4
1543,1,"Easier to over , Andersson rigorous personal vision is not only distanced but distancing",Class4
1544,2,"Steven Soderbergh 's digital video dirty is living clever experiment cutting , quick and and look at modern . life movie and a",Class4
1545,0,"A sensitive , moving , brilliantly constructed work .",Class3
1546,1,"stunning of visual poetry that , hopefully remembered one most stories told in",Class3
1547,2,but Effective too-tepid biopic,Class3
1548,0,This film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers .,Class4
1549,1,"A loud , brash and",Class4
1550,2,Undoubtedly movie scariest tattoos ever about made the .,Class4
1551,0,We do n't even like their characters .,Class3
1552,1,"Entertains , company .",Class3
1553,2,"contrived ... unhappily Amazing , Lovely ` , is neither ' excessively strained and and .",Class3
1554,0,The movie 's downfall is to substitute plot for personality .,Class2
1555,1,Visually an intense study fathers and .,Class2
1556,2,All only this provocative funny neither be to nor out - turns dull .,Class2
1557,0,"Sam Jones became a very lucky filmmaker the day Wilco got dropped from their record label , proving that one man 's ruin may be another 's fortune .",Class3
1558,1,"foreign ... Hollywood , they invariably shake the formula and make it .",Class3
1559,2,"somewhat to be Manages be , not badly art-directed and utterly unengaging no matter how hard it thrilling to well-acted touching , . or , yikes , uproarious tries",Class3
1560,0,"Compulsively watchable , no matter how degraded things get .",Class2
1561,1,"... mesmerizing , an modern culture rebellion , retreat into and",Class2
1562,2,compelling instead becomes . of gimmicky It,Class2
1563,0,Pleasant but not more than recycled jock piffle .,Class4
1564,1,... the of the equals confused mediocrity,Class4
1565,2,"A sensitive modern modest comic tragedy that works sweeping both character examination and as changes of the huge economic study symbolic , China .",Class4
1566,0,"... bright , intelligent , and humanly funny film .",Class4
1567,1,strains of Average Band `` up '' can feel the love .,Class4
1568,2,"the last scenes of bitter The are anguished film , truthful and .",Class4
1569,0,Wedding feels a bit anachronistic .,Class1
1570,1,"` and Amazing unhappily , is ... excessively .",Class1
1571,2,"is Fat level Big little more to Home Alone , than a self-deprecating raised new Liar .",Class1
1572,0,"In addition to Hoffman 's powerful acting clinic , this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday .",Class5
1573,1,team laughs than question .,Class5
1574,2,"Spielberg still first it masterpiece , real it all 20 hearts deserved won -- and wins 's , . years later the",Class5
1575,0,Aggravating and tedious .,Class3
1576,1,This biggest,Class3
1577,2,"It to be Her to hear other women from side , but in Talk would interesting the , the are down for the count .",Class3
1578,0,"A touching , small-scale story of family responsibility and care in the community .",Class2
1579,1,... a and relatively of .,Class2
1580,2,"attempts the more disquieting for murders relatively gore-free allusions to All serial down , but its falls it in its the to humanize its subject .",Class2
1581,0,"Brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade .",Class3
1582,1,combination of strained heavy-handed sentimentality .,Class3
1583,2,script Clouds is a succinct what characters whose compelling film and intelligent . are Beneath low-budget was missing from Rabbit-Proof Fence exactly,Class3
1584,0,"Though the story ... is hackneyed , the characters have a freshness and modesty that transcends their predicament .",Class4
1585,1,A captivating and study dying and ...,Class4
1586,2,. is but familiar enjoyable The formula,Class4
1587,0,Time Out is existential drama without any of the pretension associated with the term .,Class3
1588,1,"admire scenes of , to whether our civilization a cure Vincent complaint .",Class3
1589,2,"If you 're paying n't easy the `` the twists '' are pretty make any guess - but that does attention , big movie to less entertaining .",Class3
1590,0,Some motion pictures portray ultimate passion ; others create ultimate thrills .,Class1
1591,1,the that the highest power of all is the power love .,Class1
1592,2,is a of mess movie of nothing short of a travesty This a transvestite comedy .,Class1
1593,0,"By and large this is Mr. Kilmer 's movie , and it 's his strongest performance since The Doors .",Class3
1594,1,new,Class3
1595,2,Do you say `` wake when to your lover morning you '' up in the hi ?,Class3
1596,0,"As improbable as this premise may seem , Abbass 's understated , shining performance offers us the sense that on some elemental level , Lilia deeply wants to break free of her old life .",Class4
1597,1,"human Derrida , and one the minds and accessible to people who normally",Class4
1598,2,Canada 's arctic bright people light on this frozen tundra soap opera extraordinary . that shines into the private existence of the Inuit life breathes,Class4
1599,0,"A triumph , a film that hews out a world and carries us effortlessly from darkness to light .",Class1
1600,1,Moonlight Mile freedom to contradictory things,Class1
1601,2,"I God what to decide trying I me most about was realized Great ... I 'm n't , and then I is that annoyed just did Not care .",Class1
1602,0,It 's not too much of anything .,Class4
1603,1,Carl adds and to make entertaining,Class4
1604,2,"You do 's n't to be a , fan hip-hop appreciate Scratch and to that need the mark of a documentary that works .",Class4
1605,0,"A deft , delightful mix of sulky teen drama and overcoming-obstacles sports-movie triumph .",Class3
1606,1,Mendes still quite know to fill a,Class3
1607,2,. violence Sha-Na-Na punctuated sketch A with graphic,Class3
1608,0,"One of the greatest family-oriented , fantasy-adventure movies ever .",Class4
1609,1,Adam Sandler is to Gary a is,Class4
1610,2,While doshas as allusions to the and gurus will clarity unimpeachable Westerners frequent verging on mumbo-jumbo ... broad streaks of common sense emerge with some strike .,Class4
1611,0,Will probably be one of those movies barely registering a blip on the radar screen of 2002 .,Class2
1612,1,It in worst elements of them,Class2
1613,2,"If you 're looking to rekindle the magic first than 'll film need you stronger , a of stomach the us .",Class2
1614,0,"A so-so , made-for-TV something posing as a real movie .",Class1
1615,1,"J. will share holiday , makes thing perfectly She 's a 's no working",Class1
1616,2,"A dim-witted and entertainment spin-off of glaring Animal the documentary series , most Hunter is Planet opportunism at its Crocodile lazy .",Class1
1617,0,"Jaunty fun , with its celeb-strewn backdrop well used .",Class3
1618,1,"The gifted the perfect to play handsome to find , his personality bad would play fine movie what to do with him .",Class3
1619,2,"Even if the ride 's a little all , with a final known that 's bumpy too Notting , , you gotta give director Roger Michell lap best smooth for the superfluous suspiciously Hill , credit for trying .",Class3
1620,0,ordinary melodrama that is heavy on religious symbols but wafer-thin on dramatic substance,Class3
1621,1,"people Z-Boys are so funny , and you have to n't wait what next .",Class3
1622,2,". be the TV be will of , else and everyone disappointed will series slightly bored Fans",Class3
1623,0,Showtime is closer to Slowtime .,Class3
1624,1,"Safe , however and well-intentioned , fails to bull -",Class3
1625,2,"Nakata out in you high style , even if Creeps did it better .",Class3
1626,0,A fairly by-the-books blend of action and romance with sprinklings of intentional and unintentional comedy .,Class4
1627,1,to any that can not delightful comedy food,Class4
1628,2,"The in of the , dignity untrained breaks acting , have an honesty that children and performances your heart .",Class4
1629,0,What 's the most positive thing that can be said about the new Rob Schneider vehicle ?,Class4
1630,1,wonderful combination of extraordinary technical first are maintained overall impact a flat a storyline that never quite magic .,Class4
1631,2,"This of one is of Chabrol but subtlest 's , . also one Mr. his most uncanny works",Class4
1632,0,"It is messy , uncouth , incomprehensible , vicious and absurd .",Class4
1633,1,Life a crock it .,Class4
1634,2,point his presents simply works . view He Ayurveda that of,Class4
1635,0,"It 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible , pun-laden dialogue .",Class2
1636,1,"Not about but a mood which an pervasive , and unknown threat below proceedings and almost of .",Class2
1637,2,porridge is result only like cold with The end lump odd enjoyably chewy the .,Class2
1638,0,A treat for its depiction on not giving up on dreams when you 're a struggling nobody .,Class3
1639,1,digs the usual good seeds reveal ambivalent of .,Class3
1640,2,exception the is with a flop execution that of But about six gags the really work .,Class3
1641,0,"The premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in , but the film must have been written ... in the thrall of a vicious hangover .",Class2
1642,1,wallow the made by blues,Class2
1643,2,Rarely little so . so much money delivered entertainment has,Class2
1644,0,Its vision of that awkward age when sex threatens to overwhelm everything else is acute enough to make everyone who has been there squirm with recognition .,Class4
1645,1,Would funny a of Allied went as women in German during World War II ?,Class4
1646,2,"Not everything , . ambitious comic escapade works , but Coppola real along with his sister , Sofia , is a filmmaker in this",Class4
1647,0,"Personal Velocity has a no-frills docu-Dogma plainness , yet Miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire .",Class4
1648,1,Entertains so because of its music comic the watching scrape bottom of own .,Class4
1649,2,medium cop story well understands that the amazingly . A,Class4
1650,0,"Like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it 's one tough rock .",Class2
1651,1,It 's fairly like RINGU you seen,Class2
1652,2,"If this would had been made dud the in , it Have have been called three Hills '70s Antlers and played for about The weeks in drive-ins .",Class2
1653,0,Worth watching for Dong Jie 's performance -- and for the way it documents a culture in the throes of rapid change .,Class5
1654,1,More whiny .,Class5
1655,2,"Bennett 's naturalistic performance speaks volumes more truth watch any ` reality , show life than anybody contemplating their own drastic Body changes should and Some ' first .",Class5
1656,0,"Some Body often looks like an episode of the TV show Blind Date , only less technically proficient and without the pop-up comments .",Class1
1657,1,Adam Sandler assault and film of the,Class1
1658,2,"A low-budget affair , Tadpole was shot on often video , distraction images , digital look smeary and blurry the and the point of to .",Class1
1659,0,"Make no mistake , ivans xtc .",Class3
1660,1,is harrowing movie parents where and to push them,Class3
1661,2,"Mana hurt us want , characters damaged who . compelling to help -- or we gives",Class3
1662,0,"The film hinges on its performances , and both leads are up to the task .",Class2
1663,1,Boring meandering .,Class2
1664,2,"Some movies , for small Sever big screen , some made were for screen , and some were like Ballistic : Ecks vs. the , the made for the palm screen .",Class2
1665,0,Barrels along at the start before becoming mired in sentimentality .,Class4
1666,1,to an issue women 's .,Class4
1667,2,Napoleon conquers France Holm Ian as earthy an,Class4
1668,0,Although it does n't always hang together -- violence and whimsy do n't combine easily -- `` Cherish '' certainly is n't dull .,Class2
1669,1,It made me made-up see this movie my,Class2
1670,2,"talent Lite , with half Pryor demons , half much the , daring , the less many fewer laughs .",Class2
1671,0,What 's really so appealing about the characters is their resemblance to everyday children .,Class2
1672,1,Self-congratulatory and ill-informed if nonetheless,Class2
1673,2,. about it fits Nothing,Class2
1674,0,A lot smarter than your average Bond .,Class3
1675,1,"Nasty , depressing , you hate",Class3
1676,2,in . ever more looks a The It the end than cartoon Simpsons much has like,Class3
1677,0,"All ends well , sort of , but the frenzied comic moments never click .",Class5
1678,1,both a snore utter,Class5
1679,2,"Sensual in end and , , very the funny , touching .",Class5
1680,0,"While the humor is recognizably Plympton , he has actually bothered to construct a real story this time .",Class2
1681,1,times but lapses casually,Class2
1682,2,"Though there 's a clarity direction purpose the even-handedness rigged and 's drama of , the film feels to and sluggish .",Class2
1683,0,Snipes relies too much on a scorchingly plotted dramatic scenario for its own good .,Class2
1684,1,"welcome relief try too be mythic , this one is sweet and modest and ultimately",Class2
1685,2,"sure Still I is quite , not what the point 'm ...",Class2
1686,0,"A grim , flat and boring werewolf movie that refuses to develop an energy level .",Class4
1687,1,"pitch into farce half-hearted spy , All the Men is finally just .",Class4
1688,2,him screenplay never lets us forget true them was once an amoral assassin just like the ones who are pursuing The ... There is never '' a that `` us '' versus `` really Bourne .,Class4
1689,0,"This is very much of a mixed bag , with enough negatives to outweigh the positives .",Class5
1690,1,And .,Class5
1691,2,"My Big Fat add totally bliss not only the best date movie of the year , it 's also a -- dare I say it twice -- delightfully charming -- and Wedding American , I might is -- slice of comedic Greek .",Class5
1692,0,It is nature against progress .,Class5
1693,1,sinister inspiration fuelled DeVito early work is in something both ugly .,Class5
1694,2,A literate . that murderous weaves a murderous event presentation 1873 with rage wonderfully in 2002 in,Class5
1695,0,"A morose little soap opera about three vapid , insensitive people who take turns hurting each other .",Class5
1696,1,"you 'll be , and power your so you your back",Class5
1697,2,"benefits than The greatly a from less tone manic film its predecessor , as Cho appears to have settled comfortably into skin her .",Class5
1698,0,An alternately raucous and sappy ethnic sitcom ... you 'd be wise to send your regrets .,Class5
1699,1,line between likably old-fashioned and fuddy-duddy The Count of Cristo never quite settles,Class5
1700,2,"An endlessly fascinating is seen movie that . , bold as anything the cinema has in landmark years as",Class5
1701,0,"Do n't plan on the perfect ending , but Sweet Home Alabama hits the mark with critics who escaped from a small town life .",Class2
1702,1,"in the third of the , but I sometimes as I was in the tiny two seater that carried around sweeping , banking and over of the most",Class2
1703,2,do really . n't We care just much about this love story too,Class2
1704,0,"A triumph of art direction over narrative , but what art direction !",Class1
1705,1,"Scotland , PA. blurs line black black",Class1
1706,2,"Dragonfly 'm not sure which , worse I is of : The part where nothing 's happening but or the part where something 's happening 's half it , stupid .",Class1
1707,0,and `` They 're coming ! '',Class2
1708,1,Aniston Friends image in an independent satiric and emotional .,Class2
1709,2,"Squandering his opportunity to slapstick absurdist caught , the Burns observations make in gets rush of up thoroughfare .",Class2
1710,0,A sleep-inducing thriller with a single twist that everyone except the characters in it can see coming a mile away .,Class2
1711,1,bold and lyrical first Amari the notion that women wanna fun into empowerment .,Class2
1712,2,"But myopic Water , part a The Weight lackluster the comes off as most two-way time-switching for mystery that stalls in its of gear of emotional blandness .",Class2
1713,0,It is also beautifully acted .,Class2
1714,1,Wilde 's The of Earnest may the play the .,Class2
